attempt_id,course_id,quiz_id,user_id,total_questions,total_answered_questions,total_marks,earned_marks,attempt_info,attempt_status,attempt_ip,attempt_started_at,attempt_ended_at,is_manually_reviewed,manually_reviewed_at
433,14138,14414,730,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.15,"2020-06-19 02:33:30","2020-06-19 02:38:32",NULL,NULL
434,14138,14412,702,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,182.232.32.209,"2020-06-19 02:33:40","2020-06-19 02:35:14",NULL,NULL
435,14138,14412,707,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:33:49","2020-06-19 02:37:06",NULL,NULL
436,14138,14411,711,5,5,5.00,5.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.212,"2020-06-19 02:33:55","2020-06-19 02:38:23",NULL,NULL
437,14138,14412,704,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:33:59","2020-06-19 02:34:54",NULL,NULL
438,14138,14285,729,6,6,6.00,6.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"5";s:13:"passing_grade";s:2:"55";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:34:19","2020-06-19 02:36:05",NULL,NULL
439,14138,14414,731,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:34:21","2020-06-19 02:36:12",NULL,NULL
440,14138,14412,732,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:34:57","2020-06-19 02:36:12",NULL,NULL
441,14138,14412,727,5,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,223.24.153.77,"2020-06-19 02:35:08",NULL,NULL,NULL
442,14138,14412,705,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,223.24.162.147,"2020-06-19 02:35:24","2020-06-19 02:36:25",NULL,NULL
443,14138,14324,726,10,10,10.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:36:08","2020-06-19 02:37:22",NULL,NULL
444,14138,14411,703,5,5,5.00,3.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,223.24.168.103,"2020-06-19 02:36:18","2020-06-19 02:38:13",NULL,NULL
445,14138,14324,734,10,10,10.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:36:23","2020-06-19 02:39:13",NULL,NULL
446,14138,14324,706,10,10,10.00,10.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:36:32","2020-06-19 02:39:27",NULL,NULL
447,14138,14411,712,5,5,5.00,5.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.212,"2020-06-19 02:36:38","2020-06-19 02:41:14",NULL,NULL
448,14138,14412,732,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:36:46","2020-06-19 02:37:36",NULL,NULL
449,14138,14324,729,10,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,202.94.73.212,"2020-06-19 02:36:47",NULL,NULL,NULL
450,14138,14412,716,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.237.19.80,"2020-06-19 02:36:48","2020-06-19 02:37:44",NULL,NULL
451,14138,14412,735,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.91.18.226,"2020-06-19 02:36:57","2020-06-19 02:37:56",NULL,NULL
452,14138,14412,733,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,1.47.3.239,"2020-06-19 02:36:57","2020-06-19 02:37:46",NULL,NULL
453,14138,14412,732,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:37:46","2020-06-19 02:38:06",NULL,NULL
454,14138,14412,735,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.91.18.226,"2020-06-19 02:37:57","2020-06-19 02:38:28",NULL,NULL
455,14138,14411,726,5,5,5.00,4.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.212,"2020-06-19 02:38:03","2020-06-19 02:40:10",NULL,NULL
456,14138,14412,716,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,49.237.19.80,"2020-06-19 02:38:24","2020-06-19 02:39:09",NULL,NULL
457,14138,14411,707,5,5,5.00,5.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.212,"2020-06-19 02:38:51","2020-06-19 02:39:35",NULL,NULL
458,14138,14411,730,5,5,5.00,5.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.15,"2020-06-19 02:38:51","2020-06-19 02:41:12",NULL,NULL
459,14138,14411,729,5,5,5.00,5.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.212,"2020-06-19 02:39:43","2020-06-19 02:40:11",NULL,NULL
460,14138,14411,729,5,5,5.00,5.00,"a:2:{i:0;s:0:"";s:10:"time_limit";a:1:{s:18:"time_limit_seconds";i:0;}}",attempt_ended,202.94.73.212,"2020-06-19 02:39:43","2020-06-19 02:40:38",NULL,NULL
461,14138,14324,734,10,10,10.00,10.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:39:56","2020-06-19 02:40:36",NULL,NULL
462,14138,14412,734,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:41:16","2020-06-19 02:43:29",NULL,NULL
463,14138,14412,734,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:43:48","2020-06-19 02:44:16",NULL,NULL
464,14138,14414,734,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:44:32","2020-06-19 02:47:32",NULL,NULL
465,14138,14324,730,10,10,10.00,9.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:44:44","2020-06-19 02:50:40",NULL,NULL
466,14138,14412,710,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:44:48","2020-06-19 02:47:14",NULL,NULL
467,14138,14285,730,6,6,6.00,6.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"5";s:13:"passing_grade";s:2:"55";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:45:10","2020-06-19 02:46:24",NULL,NULL
468,14138,14414,734,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 02:47:49","2020-06-19 02:48:22",NULL,NULL
469,14138,14414,712,5,5,5.00,4.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 03:09:46","2020-06-19 03:11:15",NULL,NULL
470,14138,14414,712,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-19 03:11:21","2020-06-19 03:11:40",NULL,NULL
471,14138,14414,734,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.131,"2020-06-19 07:35:04","2020-06-19 07:38:06",NULL,NULL
472,14138,14414,727,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,61.90.27.0,"2020-06-19 15:06:02","2020-06-19 15:07:31",NULL,NULL
473,7313,9628,391,55,54,55.00,47.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.97.232.2,"2020-06-20 01:49:56","2020-06-20 02:10:19",NULL,NULL
474,7313,9872,391,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.97.232.2,"2020-06-20 02:15:31","2020-06-20 02:20:56",NULL,NULL
475,7313,9854,391,18,18,18.00,18.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"30";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:4:"6000";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.97.232.2,"2020-06-20 02:21:21","2020-06-20 02:24:18",NULL,NULL
476,7313,9887,391,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.97.232.2,"2020-06-20 02:24:30","2020-06-20 02:26:11",NULL,NULL
477,7313,9885,391,14,14,14.00,10.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"25";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1500;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"50";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,171.97.232.2,"2020-06-20 02:27:12","2020-06-20 02:36:32",NULL,NULL
478,14138,14414,707,5,0,NULL,NULL,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_started,202.94.73.212,"2020-06-20 06:13:05",NULL,NULL,NULL
479,7313,9882,270,9,9,9.00,8.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,115.87.237.38,"2020-06-22 09:08:02","2020-06-22 09:12:26",NULL,NULL
480,7313,9628,316,55,54,55.00,45.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"80";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:4800;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"90";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,183.88.73.97,"2020-06-24 07:49:41","2020-06-24 08:16:37",NULL,NULL
481,7313,9888,316,6,6,6.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"20";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:1200;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,183.88.73.97,"2020-06-24 08:17:06","2020-06-24 08:22:42",NULL,NULL
482,7313,9872,316,5,5,5.00,2.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:3:"100";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,183.88.73.97,"2020-06-24 08:23:10","2020-06-24 08:25:05",NULL,NULL
483,7313,9887,93,5,5,5.00,1.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:2:"10";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:600;}s:16:"attempts_allowed";s:1:"1";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:7:"sorting";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,184.22.192.66,"2020-06-25 13:58:17","2020-06-25 14:02:22",NULL,NULL
484,14138,14412,711,5,5,5.00,5.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:1:"0";s:13:"passing_grade";s:2:"50";s:24:"max_questions_for_answer";s:1:"5";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-26 04:53:40","2020-06-26 04:54:29",NULL,NULL
485,14138,14414,711,5,5,5.00,3.00,"a:7:{s:10:"time_limit";a:3:{s:10:"time_value";s:1:"0";s:9:"time_type";s:7:"minutes";s:18:"time_limit_seconds";i:0;}s:16:"attempts_allowed";s:2:"10";s:13:"passing_grade";s:2:"80";s:24:"max_questions_for_answer";s:2:"10";s:20:"question_layout_view";s:0:"";s:15:"questions_order";s:4:"rand";s:29:"short_answer_characters_limit";s:3:"200";}",attempt_ended,202.94.73.212,"2020-06-26 04:54:50","2020-06-26 04:56:40",NULL,NULL
